SHAP_mean_intensity,SHAP_std_intensity,SHAP_entropy,SHAP_edge_density,SHAP_contrast,SHAP_glcm_contrast,SHAP_hist_entropy,SHAP_hist_skew,SHAP_method_DCT,SHAP_method_DWT,SHAP_method_DWT_DCT,SHAP_method_DWT_SVD,SHAP_method_SVD,SHAP_attack_Blur,SHAP_attack_Crop,SHAP_attack_JPEG50,SHAP_attack_JPEG70,SHAP_attack_Noise,SHAP_attack_Rotate,predicted_BER,actual_BER
-0.04734939047658474,-0.009571889965058578,0.004672260843146912,-0.0113835791310131,-0.01981653520188733,0.0,0.0012131109022760062,0.0142244750905206,0.001999691773528809,0.008215420695879123,0.0030047125227135566,-0.015624346505155281,-0.03358257587540045,-0.0003770820229739849,0.005032549796632481,-0.0002626580154469992,0.00045572628629083516,0.016011405812209462,-0.011004674622117312,0.382822265625,0.3408203125
-0.03339088972150789,-0.003957268429311848,-0.0021922951950653583,-0.001479923697991449,-0.003914582672952686,0.0,-0.0012296765881557325,0.018338070595668544,-0.002775769507958388,0.016626464124839393,-0.0018533037139963873,0.017797986269147373,-0.018584047140663234,0.0002514673414537063,0.00016407433193180255,0.0012999102107185592,0.0022007902522450736,0.039027253533451704,-0.0017118724593308866,0.50158203125,0.4140625
-0.0160580021193021,-0.0006117962246487971,0.003924243226730285,0.0013919592653559591,0.006397241412415913,0.0,0.0002598055234206977,0.04552645314057362,0.0005770245678511035,0.012890326322753914,0.002384146672832447,0.016765526749593956,-0.009650403669899603,0.010409650190235676,-9.859396766536003e-05,0.0014588717821535388,0.0019148538330135865,0.043025352642922496,-0.0053043343157413506,0.59216796875,0.47265625
0.0025069250010191857,0.007666977425323322,-0.003724606454624209,-0.01372860958376046,-0.0033132500935332135,0.0,0.0010479594486599805,0.013439346568308145,-0.001643417039787638,0.0072850133704037544,-0.001303191997687562,0.004267169549841942,-0.014878255903359503,-0.0016688761342477183,0.015490719652547433,-0.00043707297730841496,0.006127691426090587,0.03802895378874352,-0.007871307263942622,0.5242578125,0.9140625
0.12969460270686378,-0.05544036925082046,0.011882238479470245,0.004436885605124982,0.004923866123031232,0.0,0.009580348681827045,0.042672177344324276,-0.0009566643333499898,0.0017533142757924101,-0.0008973540317323704,0.03232048843397369,-0.00862594215727697,0.00017255169706013944,0.007570502439643803,-0.00022169728693788093,0.00016653864547816488,-0.08012106007034459,-0.002028414769597286,0.57384765625,0.6171875
-0.019878831313068814,-0.0036433161786839914,-0.01980808702238761,0.035605507290891396,-0.0037640221271095773,0.0,-0.016978659186864004,0.009686248023141834,0.00033101354822822677,-0.0006559891887971081,-2.526188496332471e-05,0.005323223573813573,-0.007313544240634847,-0.023711970692276457,0.054944723953881766,-0.0003825236522100068,0.0011090780574381416,0.03188246187817494,-0.027752100806046412,0.49193359375,0.8837890625
-0.05778701968134959,-0.005087150919146523,-0.0011670948984215614,-0.003061442307927683,-0.0022029042000840547,0.0,0.00037447675380263516,-0.03795679829106104,-0.0008154836363640445,-0.03316705811363317,0.00014911511535212465,-0.012179946642578737,-0.024886157071692148,-0.003881425171268056,-0.004160859971783781,-0.00012747162831627443,0.0023473744731328807,-0.22086009762471767,-0.007935153026409035,0.064560546875,0.064453125
-0.05506347464737511,-0.003147621229827331,-0.00041438740771022935,-0.0017469202325691685,-0.0075279913705030245,0.0,0.0016748501182049713,-0.04951668948363286,0.00022329129127278776,-0.0431826617587507,-4.0523955759061614e-05,-0.008114710771423422,0.019961446684704866,-0.003435843552388964,-0.0014629135666592405,-0.0009471490467308191,0.003038953420457231,-0.2118725803831291,-0.011054780325612279,0.1043359375,0.6630859375
-0.0031343169105366134,0.002710017784055274,0.006047774569493542,0.012879603736904551,0.015843233189528724,0.0,0.006650234594052562,0.013783376283939698,0.00045868505499867707,-0.03951151726830617,-0.00045584454634756686,0.008759693842340412,-0.006463513521062035,-0.013451027849304869,-0.014628031136411186,0.003480517205512014,0.004349028097227522,0.0003000378042019193,-0.015071875897755887,0.45951171875,0.2119140625
0.006558839142034992,-0.0018558922491384627,-0.00042452508614338754,0.009857034918727718,0.018327689073446864,0.0,0.0009076966158402957,0.04101849885198226,0.0007358859133901002,-0.0159694553738262,8.900535042107849e-06,0.0011614777771549703,-0.005255155880679434,-0.013084554066471849,-0.004953158453019989,-0.00014802077849333342,0.0005292329806891001,-0.06993828605397624,-0.010301226584007568,0.434140625,0.4150390625
